filename,class,xmin,ymin,xmax,ymax
Cats_Test272.png,dog,220,112,300,278
Cats_Test2720.png,dog,41,136,173,249
Cats_Test2721.png,dog,161,70,368,235
Cats_Test2722.png,dog,129,12,224,119
Cats_Test2723.png,dog,307,87,401,180
Cats_Test2724.png,dog,104,9,403,305
Cats_Test2725.png,cat,154,92,348,268
Cats_Test2726.png,cat,73,91,233,299
Cats_Test2727.png,dog,102,56,198,178
Cats_Test2728.png,dog,151,1,401,302
Cats_Test2729.png,dog,146,19,301,148
Cats_Test273.png,dog,125,61,232,147
Cats_Test2730.png,dog,220,25,370,204
Cats_Test2731.png,dog,1,59,314,315
Cats_Test2732.png,dog,169,14,330,146
Cats_Test2733.png,cat,150,29,393,305
Cats_Test2734.png,cat,170,50,256,142
Cats_Test2735.png,dog,121,1,208,98
Cats_Test2736.png,dog,252,99,471,286
Cats_Test2737.png,cat,225,50,428,244
Cats_Test2738.png,dog,42,17,249,158
Cats_Test2739.png,dog,64,52,259,212
Cats_Test274.png,dog,121,54,235,146
Cats_Test2740.png,cat,25,6,99,92
Cats_Test2741.png,dog,140,62,291,179
Cats_Test2742.png,dog,98,46,334,199
Cats_Test2743.png,dog,160,12,290,155
Cats_Test2744.png,dog,33,3,156,140
Cats_Test2745.png,dog,163,89,342,253
Cats_Test2746.png,cat,77,20,344,301
Cats_Test2747.png,cat,141,1,213,72
Cats_Test2748.png,dog,50,41,273,294
Cats_Test2749.png,dog,1,32,316,398
Cats_Test275.png,dog,104,49,273,209
Cats_Test2750.png,dog,108,92,230,225
Cats_Test2751.png,dog,182,81,274,196
Cats_Test2752.png,cat,190,14,260,91
Cats_Test2753.png,dog,204,66,285,160
Cats_Test2754.png,dog,28,1,155,143
Cats_Test2755.png,dog,1,6,494,393
Cats_Test2756.png,cat,362,367,478,505
Cats_Test2757.png,cat,162,6,339,185
Cats_Test2758.png,dog,116,87,245,183
Cats_Test2759.png,dog,90,3,397,374
Cats_Test276.png,dog,163,91,348,242
Cats_Test2760.png,cat,113,39,371,267
Cats_Test2761.png,dog,45,78,263,252
Cats_Test2762.png,dog,190,29,295,151
Cats_Test2763.png,dog,276,41,385,131
Cats_Test2764.png,cat,2,1,372,359
Cats_Test2765.png,cat,63,33,167,142
Cats_Test2766.png,dog,122,59,375,309
Cats_Test2767.png,dog,78,102,184,183
Cats_Test2768.png,dog,108,32,361,312
Cats_Test2769.png,dog,239,92,290,162
Cats_Test277.png,cat,302,10,418,141
Cats_Test2770.png,dog,15,10,108,120
Cats_Test2771.png,dog,54,104,360,394
Cats_Test2772.png,cat,96,65,238,221
Cats_Test2773.png,dog,2,13,343,386
Cats_Test2774.png,dog,125,57,266,175
Cats_Test2775.png,cat,67,37,281,227
Cats_Test2776.png,dog,19,24,133,121
Cats_Test2777.png,dog,118,184,239,275
Cats_Test2778.png,dog,143,89,289,231
Cats_Test2779.png,dog,179,81,287,212
Cats_Test278.png,dog,101,53,240,219
Cats_Test2780.png,dog,124,104,248,202
Cats_Test2781.png,cat,218,58,312,151
Cats_Test2782.png,dog,54,87,244,233
Cats_Test2783.png,dog,49,36,212,233
Cats_Test2784.png,dog,55,82,136,172
Cats_Test2785.png,cat,141,26,244,129
Cats_Test2786.png,cat,226,1,303,87
Cats_Test2787.png,cat,231,12,401,187
Cats_Test2788.png,dog,14,51,298,284
Cats_Test2789.png,dog,155,125,256,226
Cats_Test279.png,dog,15,118,275,395
Cats_Test2790.png,dog,136,123,347,275
Cats_Test2791.png,dog,1,52,391,256
Cats_Test2792.png,dog,103,51,237,239
Cats_Test2793.png,cat,70,4,154,97
Cats_Test2794.png,dog,1,37,334,421
Cats_Test2795.png,cat,96,8,219,136
Cats_Test2796.png,cat,18,17,71,80
Cats_Test2797.png,dog,183,16,491,301
Cats_Test2798.png,dog,27,14,137,149
Cats_Test2799.png,cat,88,23,285,242
Cats_Test28.png,cat,79,42,241,232
Cats_Test280.png,cat,217,100,306,195
Cats_Test2800.png,cat,51,47,293,290
Cats_Test2801.png,dog,164,165,305,283
Cats_Test2802.png,cat,117,56,278,254
Cats_Test2803.png,dog,47,35,406,406
Cats_Test2804.png,cat,251,53,450,196
Cats_Test2805.png,dog,217,97,370,211
Cats_Test2806.png,dog,96,62,326,305
Cats_Test2807.png,dog,153,53,251,179
Cats_Test2808.png,dog,165,103,236,192
Cats_Test2809.png,cat,96,16,196,128
Cats_Test281.png,dog,148,86,336,238
Cats_Test2810.png,dog,120,1,286,234
Cats_Test2811.png,dog,70,32,278,181
Cats_Test2812.png,dog,165,15,345,257
Cats_Test2813.png,cat,28,8,101,89
Cats_Test2814.png,dog,299,17,404,162
Cats_Test2815.png,cat,262,13,371,129
Cats_Test2816.png,dog,25,13,200,178
Cats_Test2817.png,dog,204,108,333,267
Cats_Test2818.png,dog,34,57,257,270
Cats_Test2819.png,dog,235,125,420,260
Cats_Test282.png,dog,44,6,499,343
Cats_Test2820.png,cat,125,1,321,205
Cats_Test2821.png,dog,85,22,213,136
Cats_Test2822.png,cat,71,58,357,305
Cats_Test2823.png,dog,71,55,211,168
Cats_Test2824.png,cat,105,9,305,240
Cats_Test2825.png,dog,42,23,170,134
Cats_Test2826.png,dog,4,130,152,209
Cats_Test2827.png,dog,220,56,354,185
Cats_Test2828.png,dog,272,93,347,166
Cats_Test2829.png,dog,77,36,270,193
Cats_Test283.png,dog,101,77,209,310
Cats_Test2830.png,dog,74,1,339,323
Cats_Test2831.png,dog,176,62,352,226
Cats_Test2832.png,dog,149,49,269,238
Cats_Test2833.png,dog,174,22,329,199
Cats_Test2834.png,cat,97,91,240,250
Cats_Test2835.png,dog,136,40,236,130
Cats_Test2836.png,dog,30,114,184,258
Cats_Test2837.png,dog,91,1,221,151
Cats_Test2838.png,cat,171,98,304,230
Cats_Test2839.png,cat,227,46,363,194
Cats_Test284.png,cat,315,9,497,182
Cats_Test2840.png,cat,23,9,325,315
Cats_Test2841.png,dog,55,7,180,98
Cats_Test2842.png,dog,7,35,331,359
Cats_Test2843.png,dog,49,74,168,176
Cats_Test2844.png,cat,278,98,355,182
Cats_Test2845.png,cat,49,67,201,201
Cats_Test2846.png,cat,186,94,279,190
Cats_Test2847.png,dog,57,5,282,218
Cats_Test2848.png,cat,213,50,338,178
Cats_Test2849.png,dog,83,9,207,127
Cats_Test285.png,cat,177,9,361,240
Cats_Test2850.png,cat,143,11,440,300
Cats_Test2851.png,cat,219,1,433,223
Cats_Test2852.png,dog,25,2,170,133
Cats_Test2853.png,dog,49,111,195,266
Cats_Test2854.png,cat,14,27,319,275
Cats_Test2855.png,cat,108,49,444,354
Cats_Test2856.png,cat,147,41,286,183
Cats_Test2857.png,dog,189,8,395,201
Cats_Test2858.png,dog,1,1,332,486
Cats_Test2859.png,dog,14,6,178,190
Cats_Test286.png,dog,168,39,396,338
Cats_Test2860.png,dog,5,30,110,99
Cats_Test2861.png,cat,91,11,361,312
Cats_Test2862.png,cat,210,1,362,139
Cats_Test2863.png,dog,24,11,125,186
Cats_Test2864.png,dog,63,15,250,162
Cats_Test2865.png,cat,197,76,332,216
Cats_Test2866.png,dog,163,89,271,213
Cats_Test2867.png,cat,159,54,266,164
Cats_Test2868.png,dog,128,17,219,121
Cats_Test2869.png,cat,127,86,221,188
Cats_Test287.png,cat,124,5,268,152
Cats_Test2870.png,dog,142,126,239,236
Cats_Test2871.png,dog,184,13,358,243
Cats_Test2872.png,dog,35,24,374,285
Cats_Test2873.png,dog,33,32,104,102
Cats_Test2874.png,cat,70,115,264,287
Cats_Test2875.png,dog,180,93,380,262
Cats_Test2876.png,cat,18,241,261,459
Cats_Test2877.png,dog,83,19,284,233
Cats_Test2878.png,dog,36,19,154,138
Cats_Test2879.png,dog,187,61,332,219
Cats_Test288.png,dog,84,34,320,246
Cats_Test2880.png,dog,98,38,320,239
Cats_Test2881.png,dog,84,45,199,144
Cats_Test2882.png,cat,128,5,359,248
Cats_Test2883.png,dog,96,10,197,145
Cats_Test2884.png,cat,241,31,310,102
Cats_Test2885.png,dog,294,87,398,233
Cats_Test2886.png,dog,173,37,250,121
Cats_Test2887.png,dog,147,84,225,173
Cats_Test2888.png,cat,99,34,238,183
Cats_Test2889.png,dog,162,83,295,237
Cats_Test289.png,cat,147,6,390,204
Cats_Test2890.png,dog,50,59,152,175
Cats_Test2891.png,dog,150,2,358,282
Cats_Test2892.png,cat,29,5,247,208
Cats_Test2893.png,cat,30,54,220,246
Cats_Test2894.png,dog,5,1,438,333
Cats_Test2895.png,dog,88,17,226,205
Cats_Test2896.png,cat,176,49,322,183
Cats_Test2897.png,dog,155,67,228,180
Cats_Test2898.png,dog,239,144,280,203
Cats_Test2899.png,dog,211,76,380,211
Cats_Test29.png,cat,205,127,295,211
Cats_Test290.png,dog,26,30,260,275
Cats_Test2900.png,cat,141,124,241,217
Cats_Test2901.png,cat,104,19,240,165
Cats_Test2902.png,cat,97,49,345,284
Cats_Test2903.png,dog,188,121,253,174
Cats_Test2904.png,cat,143,154,237,250
Cats_Test2905.png,cat,145,56,237,149
Cats_Test2906.png,dog,173,3,257,126
Cats_Test2907.png,dog,22,60,253,297
Cats_Test2908.png,dog,65,185,188,284
Cats_Test2909.png,dog,169,124,282,214
Cats_Test291.png,cat,195,34,285,129
Cats_Test2910.png,cat,134,4,285,158
Cats_Test2911.png,dog,223,116,350,226
Cats_Test2912.png,dog,214,148,300,243
Cats_Test2913.png,cat,108,29,262,215
Cats_Test2914.png,cat,297,24,478,185
Cats_Test2915.png,dog,131,177,229,272
Cats_Test2916.png,dog,229,29,467,254
Cats_Test2917.png,dog,76,55,263,275
Cats_Test2918.png,dog,331,60,443,156
Cats_Test2919.png,cat,48,119,239,302
Cats_Test292.png,dog,178,42,248,109
Cats_Test2920.png,dog,152,231,209,289
Cats_Test2921.png,cat,132,30,319,222
Cats_Test2922.png,dog,36,1,196,188
Cats_Test2923.png,dog,136,89,242,205
Cats_Test2924.png,dog,37,26,286,292
Cats_Test2925.png,dog,51,22,140,102
Cats_Test2926.png,cat,152,18,342,220
Cats_Test2927.png,dog,148,83,289,214
Cats_Test2928.png,cat,155,55,270,174
Cats_Test2929.png,dog,139,133,271,247
Cats_Test293.png,cat,78,12,305,261
Cats_Test2930.png,dog,238,39,384,178
Cats_Test2931.png,dog,91,64,220,180
Cats_Test2932.png,dog,15,10,133,154
Cats_Test2933.png,dog,83,101,183,168
Cats_Test2934.png,dog,163,52,260,180
Cats_Test2935.png,cat,52,12,168,141
Cats_Test2936.png,dog,114,120,275,268
Cats_Test2937.png,dog,24,22,415,380
Cats_Test2938.png,cat,89,40,407,343
Cats_Test2939.png,dog,80,14,225,160
Cats_Test294.png,dog,249,48,392,202
Cats_Test2940.png,cat,1,1,110,120
Cats_Test2941.png,dog,131,107,238,233
Cats_Test2942.png,cat,59,42,381,343
Cats_Test2943.png,dog,203,96,279,160
Cats_Test2944.png,dog,181,42,389,220
Cats_Test2945.png,dog,9,1,329,449
Cats_Test2946.png,dog,58,1,201,162
Cats_Test2947.png,dog,184,46,280,174
Cats_Test2948.png,cat,276,89,365,190
Cats_Test2949.png,cat,174,5,226,44
Cats_Test295.png,dog,357,36,426,143
Cats_Test2950.png,dog,165,1,301,165
Cats_Test2951.png,dog,84,76,345,353
Cats_Test2952.png,dog,65,56,211,198
Cats_Test2953.png,dog,118,46,235,200
Cats_Test2954.png,cat,275,13,401,157
Cats_Test2955.png,dog,301,46,407,106
Cats_Test2956.png,cat,1,1,359,319
Cats_Test2957.png,dog,90,200,254,342
Cats_Test2958.png,cat,136,92,316,297
Cats_Test2959.png,cat,113,83,244,214
Cats_Test296.png,dog,91,40,205,142
Cats_Test2960.png,dog,181,41,303,152
Cats_Test2961.png,dog,98,28,200,139
Cats_Test2962.png,cat,114,31,439,337
Cats_Test2963.png,dog,85,72,367,309
Cats_Test2964.png,dog,110,28,181,107
Cats_Test2965.png,cat,183,1,467,295
Cats_Test2966.png,dog,68,78,314,317
Cats_Test2967.png,cat,74,37,111,79
Cats_Test2968.png,dog,69,43,259,204
Cats_Test2969.png,dog,21,1,381,244
Cats_Test297.png,dog,122,31,356,247
Cats_Test2970.png,dog,19,13,275,270
Cats_Test2971.png,cat,183,13,453,273
Cats_Test2972.png,dog,128,34,196,105
Cats_Test2973.png,dog,50,113,231,259
Cats_Test2974.png,dog,214,73,435,269
Cats_Test2975.png,dog,194,57,316,186
Cats_Test2976.png,dog,84,2,162,95
Cats_Test2977.png,cat,243,93,338,191
Cats_Test2978.png,dog,39,43,323,377
Cats_Test2979.png,dog,135,63,321,224
Cats_Test298.png,dog,36,25,319,301
Cats_Test2980.png,cat,79,4,184,113
Cats_Test2981.png,dog,59,64,398,337
Cats_Test2982.png,dog,63,16,453,339
Cats_Test2983.png,cat,211,31,375,208
Cats_Test2984.png,dog,156,250,321,397
Cats_Test2985.png,dog,110,5,214,134
Cats_Test2986.png,dog,135,36,348,230
Cats_Test2987.png,cat,267,51,364,149
Cats_Test2988.png,dog,132,28,384,276
Cats_Test2989.png,dog,84,141,135,214
Cats_Test299.png,cat,160,17,491,307
Cats_Test2990.png,dog,106,11,406,331
Cats_Test2991.png,cat,192,62,266,149
Cats_Test2992.png,dog,92,34,187,189
Cats_Test2993.png,cat,233,34,339,136
Cats_Test2994.png,dog,57,27,324,307
Cats_Test2995.png,cat,203,117,284,198
Cats_Test2996.png,dog,128,85,353,271
Cats_Test2997.png,dog,195,5,389,197
Cats_Test2998.png,dog,97,1,319,245
Cats_Test2999.png,dog,249,147,308,206
Cats_Test3.png,cat,32,18,363,369
Cats_Test30.png,cat,324,69,408,161
Cats_Test300.png,dog,263,104,357,257
Cats_Test3000.png,cat,195,103,307,221
Cats_Test3001.png,cat,262,36,378,157
Cats_Test3002.png,dog,59,137,166,222
Cats_Test3003.png,dog,137,140,328,330
Cats_Test3004.png,cat,225,147,314,242
Cats_Test3005.png,dog,75,60,190,187
Cats_Test3006.png,dog,37,1,397,375
Cats_Test3007.png,dog,240,77,353,186
Cats_Test3008.png,cat,174,7,285,120
Cats_Test3009.png,cat,221,11,409,195
Cats_Test301.png,cat,91,15,238,164
Cats_Test3010.png,dog,119,25,372,249
Cats_Test3011.png,dog,124,53,247,151
Cats_Test3012.png,dog,21,8,157,131
Cats_Test3013.png,cat,150,44,367,221
Cats_Test3014.png,dog,64,103,154,218
Cats_Test3015.png,dog,161,117,225,178
Cats_Test3016.png,dog,156,20,228,81
Cats_Test3017.png,dog,133,150,332,291
Cats_Test3018.png,dog,140,69,253,195
Cats_Test3019.png,cat,23,21,276,265
Cats_Test302.png,dog,85,5,227,181
Cats_Test3020.png,dog,200,30,424,238
Cats_Test3021.png,dog,170,63,310,174
Cats_Test3022.png,dog,83,121,385,373
Cats_Test3023.png,cat,234,18,476,287
Cats_Test3024.png,dog,134,7,499,279
Cats_Test3025.png,dog,141,84,336,270
Cats_Test3026.png,dog,153,52,284,161
Cats_Test3027.png,dog,280,137,430,263
Cats_Test3028.png,dog,82,50,319,319
Cats_Test3029.png,dog,133,127,222,204
Cats_Test303.png,dog,254,60,375,188
Cats_Test3030.png,dog,125,88,278,225
Cats_Test3031.png,dog,130,39,344,267
Cats_Test3032.png,cat,135,1,288,89
Cats_Test3033.png,dog,58,17,183,109
Cats_Test3034.png,dog,201,131,338,216
Cats_Test3035.png,cat,225,65,327,172
Cats_Test3036.png,dog,96,181,279,284
Cats_Test3037.png,cat,177,8,280,99
Cats_Test3038.png,dog,37,114,326,370
Cats_Test3039.png,dog,149,134,291,286
Cats_Test304.png,dog,142,37,339,211
Cats_Test3040.png,cat,34,46,189,219
Cats_Test3041.png,dog,206,69,307,188
Cats_Test3042.png,dog,205,106,318,238
Cats_Test3043.png,dog,185,21,392,244
Cats_Test3044.png,cat,92,77,293,268
Cats_Test3045.png,dog,36,1,300,197
Cats_Test3046.png,cat,101,57,234,163
Cats_Test3047.png,cat,154,48,206,97
Cats_Test3048.png,cat,99,25,175,98
Cats_Test3049.png,dog,10,1,206,209
Cats_Test305.png,cat,117,66,230,195
Cats_Test3050.png,dog,235,239,486,458
Cats_Test3051.png,cat,26,12,95,68
Cats_Test3052.png,dog,195,44,339,292
Cats_Test3053.png,cat,210,120,327,245
Cats_Test3054.png,dog,87,125,147,197
Cats_Test3055.png,dog,72,2,329,309
Cats_Test3056.png,dog,94,5,219,89
Cats_Test3057.png,dog,230,103,289,197
Cats_Test3058.png,dog,168,48,306,206
Cats_Test3059.png,cat,24,53,177,198
Cats_Test306.png,dog,142,181,284,298
Cats_Test3060.png,dog,186,39,253,127
Cats_Test3061.png,dog,61,9,144,82
Cats_Test3062.png,dog,30,14,235,185
Cats_Test3063.png,cat,285,1,433,170
Cats_Test3064.png,cat,90,97,292,281
Cats_Test3065.png,dog,78,1,214,133
Cats_Test3066.png,cat,93,89,312,271
Cats_Test3067.png,dog,155,38,229,127
Cats_Test3068.png,dog,70,22,291,210
Cats_Test3069.png,cat,68,34,276,266
Cats_Test307.png,dog,83,1,225,148
Cats_Test3070.png,dog,1,33,261,306
Cats_Test3071.png,dog,210,52,367,177
Cats_Test3072.png,dog,193,1,448,299
Cats_Test3073.png,dog,109,99,265,207
Cats_Test3074.png,dog,135,229,222,307
Cats_Test3075.png,cat,208,55,295,144
Cats_Test3076.png,dog,37,34,180,147
Cats_Test3077.png,dog,294,31,404,136
Cats_Test3078.png,dog,133,42,379,290
Cats_Test3079.png,cat,58,36,171,165
Cats_Test308.png,dog,65,104,299,300
Cats_Test3080.png,cat,272,20,454,195
Cats_Test3081.png,dog,139,153,337,288
Cats_Test3082.png,cat,190,44,345,196
Cats_Test3083.png,dog,55,14,199,115
Cats_Test3084.png,dog,233,34,337,127
Cats_Test3085.png,cat,66,131,342,406
Cats_Test3086.png,dog,57,38,148,112
Cats_Test3087.png,cat,149,14,325,199
Cats_Test3088.png,cat,212,131,329,256
Cats_Test3089.png,cat,2,3,254,290
Cats_Test309.png,dog,190,97,312,244
Cats_Test3090.png,cat,147,12,348,204
Cats_Test3091.png,dog,72,4,290,194
Cats_Test3092.png,dog,109,1,233,135
Cats_Test3093.png,dog,127,2,391,216
Cats_Test3094.png,cat,224,210,340,319
Cats_Test3095.png,cat,45,24,181,171
Cats_Test3096.png,dog,35,2,241,160
Cats_Test3097.png,dog,99,57,281,291
Cats_Test3098.png,cat,74,1,255,148
Cats_Test3099.png,cat,21,44,308,380
Cats_Test31.png,dog,81,52,183,163
Cats_Test310.png,dog,122,86,293,249
Cats_Test3100.png,dog,127,20,220,92
Cats_Test3101.png,cat,138,10,345,178
Cats_Test3102.png,cat,173,121,317,270
Cats_Test3103.png,dog,100,2,232,108
Cats_Test3104.png,dog,89,52,270,215
Cats_Test3105.png,dog,125,57,339,243
Cats_Test3106.png,dog,97,48,235,140
Cats_Test3107.png,dog,91,150,262,281
Cats_Test3108.png,cat,157,26,253,135
Cats_Test3109.png,dog,185,108,430,292
Cats_Test311.png,dog,136,21,284,148
Cats_Test3110.png,dog,282,183,341,256
Cats_Test3111.png,dog,74,71,163,167
Cats_Test3112.png,cat,88,42,194,166
Cats_Test3113.png,dog,85,5,324,377
Cats_Test3114.png,dog,235,34,436,211
Cats_Test3115.png,cat,120,21,302,206
Cats_Test3116.png,dog,111,44,181,112
Cats_Test3117.png,dog,160,159,319,387
Cats_Test3118.png,cat,157,19,327,204
Cats_Test3119.png,dog,223,151,413,373
Cats_Test312.png,cat,130,19,349,251
Cats_Test3120.png,dog,9,19,156,140
Cats_Test3121.png,dog,59,53,153,133
Cats_Test3122.png,cat,83,119,240,301
Cats_Test3123.png,cat,189,166,260,235
Cats_Test3124.png,dog,129,1,348,257
Cats_Test3125.png,dog,60,90,132,151
Cats_Test3126.png,dog,217,68,282,152
Cats_Test3127.png,dog,129,67,231,171
Cats_Test3128.png,dog,6,1,151,100
Cats_Test3129.png,cat,225,52,279,115
Cats_Test313.png,cat,98,29,318,251
Cats_Test3130.png,dog,151,81,395,383
Cats_Test3131.png,cat,154,1,347,231
Cats_Test3132.png,dog,54,94,334,305
Cats_Test3133.png,cat,98,25,175,95
Cats_Test3134.png,dog,95,41,199,174
Cats_Test3135.png,cat,42,22,115,84
Cats_Test3136.png,cat,37,44,175,189
Cats_Test3137.png,dog,84,88,181,177
Cats_Test3138.png,cat,135,1,403,244
Cats_Test3139.png,dog,70,17,204,134
Cats_Test314.png,dog,149,57,250,128
Cats_Test3140.png,cat,129,1,388,252
Cats_Test3141.png,dog,189,112,342,263
Cats_Test3142.png,cat,145,24,247,132
Cats_Test3143.png,dog,211,50,297,176
Cats_Test3144.png,cat,220,139,286,226
Cats_Test3145.png,dog,110,23,389,221
Cats_Test3146.png,dog,101,10,315,267
Cats_Test3147.png,cat,358,54,447,148
Cats_Test3148.png,dog,141,99,274,235
Cats_Test3149.png,cat,21,55,68,112
Cats_Test315.png,cat,214,29,385,198
Cats_Test3150.png,dog,52,16,360,250
Cats_Test3151.png,cat,228,62,364,200
Cats_Test3152.png,dog,122,93,326,266
Cats_Test3153.png,dog,1,54,376,261
Cats_Test3154.png,dog,335,58,401,117
Cats_Test3155.png,dog,124,37,243,131
Cats_Test3156.png,dog,71,105,250,299
Cats_Test3157.png,dog,111,40,173,86
Cats_Test3158.png,cat,301,13,485,191
Cats_Test3159.png,cat,67,5,234,182
Cats_Test316.png,cat,89,15,298,236
Cats_Test3160.png,dog,147,76,288,211
Cats_Test3161.png,dog,122,12,421,306
Cats_Test3162.png,dog,42,148,267,340
Cats_Test3163.png,dog,154,8,312,182
Cats_Test3164.png,cat,194,44,365,188
Cats_Test3165.png,dog,52,37,413,318
Cats_Test3166.png,dog,76,68,218,177
Cats_Test3167.png,dog,1,31,333,486
Cats_Test3168.png,cat,78,133,268,329
Cats_Test3169.png,dog,118,315,332,474
Cats_Test317.png,dog,129,62,248,160
Cats_Test3170.png,dog,10,19,237,182
Cats_Test3171.png,dog,186,101,284,186
Cats_Test3172.png,dog,115,10,215,108
Cats_Test3173.png,dog,173,49,273,129
Cats_Test3174.png,dog,175,50,368,231
Cats_Test3175.png,cat,86,76,304,314
Cats_Test3176.png,cat,31,21,299,278
Cats_Test3177.png,dog,193,151,325,261
Cats_Test3178.png,dog,64,44,154,127
Cats_Test3179.png,dog,193,45,377,262
Cats_Test318.png,dog,16,26,183,160
Cats_Test3180.png,cat,297,62,393,165
Cats_Test3181.png,dog,277,16,406,143
Cats_Test3182.png,cat,53,312,148,411
Cats_Test3183.png,dog,138,65,285,368
Cats_Test3184.png,dog,61,11,225,198
Cats_Test3185.png,cat,252,27,386,145
Cats_Test3186.png,dog,155,221,233,322
Cats_Test3187.png,cat,151,22,365,236
Cats_Test3188.png,dog,172,44,285,212
Cats_Test3189.png,dog,197,1,474,291
Cats_Test319.png,cat,280,88,464,241
Cats_Test3190.png,dog,200,25,378,258
Cats_Test3191.png,dog,155,107,337,257
Cats_Test3192.png,cat,129,23,174,67
Cats_Test3193.png,cat,317,161,472,302
Cats_Test3194.png,cat,35,133,110,208
Cats_Test3195.png,dog,251,106,394,234
Cats_Test3196.png,dog,92,102,158,213
Cats_Test3197.png,dog,109,1,286,182
Cats_Test3198.png,cat,230,59,326,158
Cats_Test3199.png,dog,33,11,250,232
Cats_Test32.png,dog,100,91,270,202
Cats_Test320.png,cat,257,84,336,174
Cats_Test3200.png,dog,226,27,304,146
Cats_Test3201.png,dog,165,110,343,291
Cats_Test3202.png,dog,127,51,266,188
Cats_Test3203.png,cat,113,58,195,144
Cats_Test3204.png,dog,41,67,149,147
Cats_Test3205.png,cat,151,68,315,212
Cats_Test3206.png,dog,177,9,353,143
Cats_Test3207.png,dog,102,76,169,146
Cats_Test3208.png,dog,172,138,390,351
Cats_Test3209.png,cat,89,55,237,211
Cats_Test321.png,dog,92,23,228,132
Cats_Test3210.png,cat,135,67,326,269
Cats_Test3211.png,dog,100,19,199,142
Cats_Test3212.png,dog,178,101,265,215
Cats_Test3213.png,cat,29,22,149,127
Cats_Test3214.png,dog,59,38,236,152
Cats_Test3215.png,dog,47,104,292,256
Cats_Test3216.png,dog,163,60,354,220
Cats_Test3217.png,dog,53,26,147,98
Cats_Test3218.png,dog,24,128,153,289
Cats_Test3219.png,dog,104,69,276,239
Cats_Test322.png,cat,201,22,314,136
Cats_Test3220.png,cat,29,29,68,69
Cats_Test3221.png,dog,189,77,318,212
Cats_Test3222.png,dog,97,46,196,119
Cats_Test3223.png,cat,70,18,391,327
Cats_Test3224.png,cat,51,34,187,167
Cats_Test3225.png,dog,121,17,338,231
Cats_Test3226.png,dog,29,54,184,202
Cats_Test3227.png,cat,104,1,350,257
Cats_Test3228.png,dog,186,66,402,324
Cats_Test3229.png,cat,51,33,187,169
Cats_Test323.png,dog,75,26,215,167
Cats_Test3230.png,dog,196,92,358,212
Cats_Test3231.png,dog,155,1,466,303
Cats_Test3232.png,dog,68,1,203,156
Cats_Test3233.png,cat,33,1,375,394
Cats_Test3234.png,dog,319,156,401,219
Cats_Test3235.png,dog,107,41,300,278
Cats_Test3236.png,dog,50,1,305,344
Cats_Test3237.png,cat,135,66,268,193
Cats_Test3238.png,dog,1,50,169,226
Cats_Test3239.png,cat,46,67,232,226
Cats_Test324.png,dog,71,25,211,131
Cats_Test3240.png,dog,135,30,221,134
Cats_Test3241.png,dog,300,100,477,271
Cats_Test3242.png,dog,134,1,351,284
Cats_Test3243.png,cat,251,121,316,191
Cats_Test3244.png,cat,32,8,97,82
Cats_Test3245.png,cat,42,56,210,193
Cats_Test3246.png,dog,112,14,374,261
Cats_Test3247.png,dog,224,30,365,246
Cats_Test3248.png,dog,45,70,249,259
Cats_Test3249.png,cat,228,44,381,206
Cats_Test325.png,cat,208,63,341,216
Cats_Test3250.png,dog,128,27,396,286
Cats_Test3251.png,dog,80,160,194,267
Cats_Test3252.png,dog,93,26,253,235
Cats_Test3253.png,dog,58,46,289,370
Cats_Test3254.png,dog,74,23,171,131
Cats_Test3255.png,dog,25,35,182,186
Cats_Test3256.png,dog,213,53,311,162
Cats_Test3257.png,cat,303,42,440,183
Cats_Test3258.png,cat,194,59,263,135
Cats_Test3259.png,dog,98,8,231,122
Cats_Test326.png,dog,105,77,363,301
Cats_Test3260.png,dog,1,65,371,435
Cats_Test3261.png,dog,109,17,263,162
Cats_Test3262.png,cat,175,37,219,84
Cats_Test3263.png,dog,107,4,341,231
Cats_Test3264.png,dog,92,67,187,138
Cats_Test3265.png,dog,112,1,436,277
Cats_Test3266.png,cat,164,1,262,109
Cats_Test3267.png,dog,45,15,214,176
Cats_Test3268.png,dog,226,93,354,216
Cats_Test3269.png,dog,60,37,286,215
Cats_Test327.png,dog,55,118,252,260
Cats_Test3270.png,dog,128,39,259,154
Cats_Test3271.png,dog,213,28,316,118
Cats_Test3272.png,dog,118,1,373,223
Cats_Test3273.png,cat,126,199,219,289
Cats_Test3274.png,dog,158,57,337,236
Cats_Test3275.png,dog,161,2,278,117
Cats_Test3276.png,dog,174,23,275,100
Cats_Test3277.png,dog,166,93,288,197
Cats_Test3278.png,cat,43,96,283,357
Cats_Test3279.png,cat,187,88,281,190
Cats_Test328.png,cat,84,99,295,300
Cats_Test3280.png,dog,198,77,326,207
Cats_Test3281.png,dog,1,96,341,446
Cats_Test3282.png,cat,115,14,204,122
Cats_Test3283.png,dog,75,57,229,315
Cats_Test3284.png,cat,46,59,107,111
Cats_Test3285.png,dog,14,14,366,336
Cats_Test3286.png,cat,33,33,291,301
Cats_Test3287.png,cat,53,16,137,98
Cats_Test3288.png,dog,56,18,119,96
Cats_Test3289.png,cat,19,24,336,403
Cats_Test329.png,dog,29,95,200,266
Cats_Test3290.png,dog,296,139,400,215
Cats_Test3291.png,dog,151,65,440,250
Cats_Test3292.png,cat,87,11,402,339
Cats_Test3293.png,dog,44,1,317,270
